datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2019-11-02 16:00:00,308.8365195817232,289.5739995650032,288.50294124243345,292.72670595479,293.777642194095,305.62736202761454,289.1533145508547,284.28940960766687,297.1471970983551,291.7438290045231,294.5525765819271,307.98486991467354,289.6915781770217,301.3738941890662,286.5150783420387,288.7032731624513,282.3321587135481,290.2795115402234,307.75535088833726,300.68642913442346,282.0641710710256,306.90735133176173,302.81545046346235,292.3301327845578,302.7634242115332,294.3272549250017,284.28276877163273,297.4622604323443,294.84386806489044,301.83366517591645,298.7613536972316,295.8761029875092,287.1298698131813,287.9530779544106,294.0785689865357,302.3344581403323
2019-11-02 20:00:00,308.1671089288004,302.6897580779432,292.08188565505947,298.2353379494922,308.63090227811927,298.4278219518636,290.3572517411167,309.7220537126437,299.8624373130628,309.1933860532393,298.73672965435736,309.74671912073484,289.69415361250947,282.43986332821146,302.6268250031622,286.154442779185,309.7691122304726,290.8574415246563,282.8258911243386,299.2510228024197,282.5605511910968,295.25249840309044,306.0476830341016,305.9598685976466,281.324899983526,287.4562516241769,282.9873632515654,288.18920778205165,286.590893231378,304.13312450693445,300.4574308845796,303.23191506929857,298.9063584503994,297.8644567582777,292.16546214373943,282.612209659728
2019-11-03 00:00:00,286.1517782654832,292.6101102300193,280.98258917268856,308.5229605639695,282.03287390293383,296.40195482048665,293.64936235930105,305.5588382378861,287.10145521944514,307.5031830313811,301.034705693414,300.2151951941205,286.32872766590623,302.9938474146494,284.4662813733617,282.29942869526093,295.45605002708805,306.9858305745498,286.7986796027574,295.9771849876362,286.1638286314351,309.9960715768079,296.0501862174124,296.84815010874223,297.7496812483266,302.9019978848408,286.07488343653233,294.8906896600058,288.1317261838113,305.9902244719203,296.1582713719216,283.24477327935546,302.1641304450061,297.820967990079,285.45838179613764,302.31221487127345
2019-11-03 04:00:00,297.31886569512733,280.85310948166176,290.6937091428504,306.2034679096607,297.7876479383481,291.84970644220243,294.73822076042387,286.6831762021376,289.63918784136354,281.2693495496625,299.4301623740477,302.46027719784564,291.915893578046,307.8451385855121,284.0459852738158,303.25082988641844,309.07445107139785,292.2454460031686,282.20137678934043,302.00535890510525,297.5373908810012,291.48056031879173,297.05165043505605,307.72632795907225,305.38151525058885,285.8106366918704,289.07648236341134,284.0989621340853,283.22678126231443,300.87141548453405,305.58824344755806,297.9339963992677,287.75321937928794,286.3610102206464,293.27793607781734,285.3129706111618
2019-11-03 08:00:00,294.08093468815383,295.39132661724545,301.0971434913265,302.0195652011853,284.23025274322964,308.7670331822186,292.73373542400543,291.02550558111034,291.86468899630614,291.16358156414617,306.50615958041334,281.7860835242988,296.4617472795952,308.74825307245146,282.49612930416487,281.04658404585007,297.8047363728679,293.7340030699527,282.79009996339545,295.46953915109657,306.8064580003827,285.13339675659586,296.7542053793919,280.67782921867484,285.42473282153816,284.08188619706533,290.48896670128335,294.1232330702258,299.4804269326253,291.05654495503774,291.99293866109696,304.8525087530881,281.7991139324476,290.7745806339448,304.8421425733485,302.69984875367464
2019-11-03 12:00:00,290.4774030884978,288.342841580658,296.5700370646004,292.92135108185795,282.2614992608005,298.73385580845667,291.7656290767199,283.59209416179056,292.40777201084506,292.0329599587609,283.42921098026034,293.0614126392472,308.185690710562,292.18956608206963,282.26355577763337,298.78687841907515,301.3208846530975,294.9272659076894,285.6430407573817,295.4964884398385,309.50842389996905,305.94613379642243,290.6550275210989,305.9168941637686,298.05319417872846,285.9246460040495,295.42711100572245,308.13920057604446,307.5485067398748,306.1482900177052,296.3503468077586,288.95671990221064,281.0629139911026,288.28112619822394,285.1484222548554,282.2182224803413
2019-11-03 16:00:00,290.2645215404984,293.7450968088008,284.2634821600877,303.7810915116885,288.5313876809086,282.34564950286943,289.719535090608,307.2623380709793,301.2071464447598,288.0761608727869,308.7419421300501,280.7399715086632,301.75354996833727,307.5080812681898,293.6527622991513,305.8576288147267,288.87692718035646,297.9971763372247,283.60833964494714,291.6292275563755,287.95924507297786,285.6241974286411,295.6222497886056,301.24579588130933,308.83072792082663,306.40184578079845,299.7005769392689,308.6857056275175,300.0798331223793,303.06984596415646,298.4137568181601,290.8383481530697,288.0284724837248,294.188428709178,281.67986823703984,305.68510384390737
2019-11-03 20:00:00,309.12820066711544,306.499699968335,304.60796494883954,285.3952463106024,286.8835739433026,292.2486059369285,299.4271826031391,291.5686040017037,282.28262843764594,293.2226081987294,300.3228053709426,301.57253355573823,307.3217676119177,285.02722287505566,286.3649852920393,291.2569763205074,306.0253441946647,291.27215683386333,289.9575387188193,304.3680254942912,300.65383439355503,296.7784839506149,296.5854199154042,290.15731025459144,284.23057856802546,292.2070448272576,284.9565029550787,292.5950277114332,299.73352576157373,288.3957651273366,298.2675690888302,301.79116705447626,298.12419824027995,295.09179842323806,302.0138964896255,300.4207723595393
2019-11-04 00:00:00,281.0978648048373,285.90519856061707,290.0471023848182,304.2287150063987,281.36588671770807,283.6843302619024,292.2792700565072,281.1630599121056,281.37300252537125,293.5226599729734,285.9336493447461,304.92491647342985,286.55418939692754,291.9860203855964,288.0123435558937,298.1372627426048,291.5961020136232,307.9331210076774,292.25741355004345,284.5487634500619,305.6316191421328,292.5364737628056,309.93246747656474,300.94395229739547,306.0052418932972,280.74601725754,296.51297758046366,299.50153723278214,307.53709590357056,301.84942295593106,283.37705306301734,289.4294167914754,303.0090800072795,284.7843558991589,281.9710180090533,289.6875316571032
2019-11-04 04:00:00,305.5760936104611,290.1567231280716,306.3399370660726,294.2575985325638,305.59005751858587,302.0387107753728,289.5297545330378,297.3256182637126,295.6174542759895,303.30716653592225,292.403394265669,283.570916413986,287.45182100846466,295.20299936670006,296.07850956916,298.7816083150452,306.3551179220849,282.3948801157138,290.1737097723673,306.42807390253483,286.05073376390067,308.35347568134165,290.02831148004475,301.05912825200016,301.99431688305367,302.82597382154177,299.3110026270154,299.2152311295925,291.40743042488543,289.39320025052405,300.7959117718017,286.12988033008884,290.7342130168419,288.53121039540963,300.006788365919,280.2589194052948
2019-11-04 08:00:00,293.6046564910061,308.35707899719404,305.2669947944704,287.8469865007075,305.05631645653415,287.49988434631666,307.0814022953961,287.73505969380284,297.35598430780334,307.30906856701125,289.27168841214547,282.8137741519174,289.11069609011065,285.4826445990021,293.49116379490874,283.61825395605723,288.5438137004154,287.2325673177584,292.25029648854445,299.461658253935,294.130740345095,307.59827653374896,303.50984637478325,298.08335139817314,289.6228355892887,300.08353451589124,291.9027545434954,299.1413592635622,306.8289552548143,305.63881642675085,298.7452500938264,284.81956061943,290.6452260196172,307.66749677833405,300.1995641312015,281.66853440825
2019-11-04 12:00:00,297.00044066216213,303.19872071036895,284.3859669754251,293.9101749614234,300.422476016141,280.4906139494078,285.4534149150718,291.5307455246335,291.6236945101461,295.8326875456878,301.50733359544626,304.7004696586122,309.0170764683773,300.65284440950273,288.4533659743146,286.65855189762925,297.74029126812883,308.8084445923132,306.03589422754163,298.1074113489313,308.0316554701009,299.6094497411217,288.3067008287794,307.31907802051103,304.55275332824243,294.1275884512162,294.38291063843855,296.0499707264862,301.0618072455915,297.08858524476943,297.0391420481925,299.81930175365494,307.45606485993505,299.2058350648665,286.36539889434886,307.7552269016618
2019-11-04 16:00:00,302.177519768195,288.22857193007013,307.28745285234925,303.66062364412994,303.0511498742674,309.82924176468606,284.3567563648231,294.08542254862647,302.4076343899147,287.7128323280267,309.8662780141309,295.21285802316487,295.83299771452977,292.3408723384329,309.1444413527321,286.26380901784114,303.46969895680144,287.22399251032385,304.8335628423357,307.63892440450513,293.1424990799164,305.9485276315908,289.01746307756025,306.9447318363914,301.18671836963256,309.92189317384083,302.3692341329351,293.02546363718045,282.44548339696564,280.94729169781976,295.0809992148263,288.20392515476794,280.8267542431783,290.9066963502668,282.12201486346777,309.63227834686904
2019-11-04 20:00:00,293.6907698774659,283.1902752814125,282.2900570253115,299.7220536745712,281.9967113499887,294.1623079221808,303.2997229486847,282.2860703649149,285.05212386920067,296.0755774770621,306.0527259284905,305.391393105406,304.6687475219858,283.8453109655044,284.33762135557106,283.3429025881721,303.5237404038115,305.7077232354528,308.87927100772373,299.40864396522613,298.17463248681065,286.777727129146,281.198834282866,286.8893910679226,301.6708089905003,290.02649015919707,304.5104075762805,285.2846525736828,301.2328828119493,304.5579481651719,297.0013118304624,294.7306371550393,283.68785700228227,307.0997962014425,280.8384620201495,286.88223891049967
2019-11-05 00:00:00,309.61965933158694,308.01792553574285,292.42425326705006,284.1090304848565,288.1828157053353,281.0468090253743,283.4703264085836,294.6768342053257,309.72814416234047,285.3379300069687,305.85954964333416,291.8722213818592,304.4098598066169,295.8083840186672,298.51955345926115,299.8911609928856,303.6718555759267,301.0771337995936,303.62609243385367,286.331847921452,293.41692425829774,294.17480492786416,284.39270699654674,287.0767586570168,305.62889383653044,294.8928060843509,292.4110427780134,297.24062160621844,282.8203787549462,281.954587967916,283.1307126709968,305.3103824232171,298.1532821462104,286.38323288129715,302.8836066446967,283.50639178630155
2019-11-05 04:00:00,306.02887609532775,284.3619217161237,285.053567004516,300.7442466555891,297.74974147490843,293.6464667898513,288.13903868884745,288.65719059609216,290.5149470110564,290.5331967615381,292.35996014021504,285.2332946818537,306.5646607796304,288.60301406087746,307.352870056583,293.82993326617503,309.88253680249966,304.5540680520603,305.25742362215584,304.46630925673287,296.81320246853136,308.9086567736343,292.14779814572483,293.7771038990917,289.5809957223421,290.0473152807955,288.0871528305112,280.9522120790571,301.36408903220644,280.2018207038603,293.4631041987072,305.3984879978396,308.97580039977663,297.1610072982989,299.3243250085151,288.39019313817136
2019-11-05 08:00:00,286.4032961303001,290.9412912637345,283.5456371402347,304.99232606233886,306.7633590546461,288.1915698730132,290.5263538553865,301.3666074482732,289.94803858211725,296.05204595271505,293.0772274151713,291.1274319767654,286.1732536518132,308.2308994981641,281.0505276883911,291.20294182413335,308.71452009473484,300.085823922521,300.816302365011,308.22980936138646,308.07875344934223,291.3307261992639,304.2847787063679,300.3388374151687,307.2459027606518,295.88437764238967,295.79458482189403,307.87524972628535,287.333199096653,291.47037314551784,295.3258691413948,309.09934059252214,285.19259381013023,282.6122273962643,289.89069471481065,291.1382008192859
2019-11-05 12:00:00,300.112751392217,289.95437235978505,283.4118297699387,284.5196470241012,301.206676229495,301.7863277524662,288.5902011090529,287.6783348641424,291.7999083529136,308.55228539801243,286.1085180335931,288.3776657947589,295.53060698749937,304.76940268392224,299.1395309040426,305.9500752217382,286.0810107913476,292.4973459715243,285.2297371532175,289.99709180069203,282.09048152231503,299.1880579764596,295.966072355463,302.70750234465095,286.328484615338,308.6872260610737,294.8828847955669,308.19913354325973,280.17187454533763,284.9812340347355,308.598827197105,299.06334134557414,286.9055182004372,292.53523760264187,292.8866970077032,296.98843818181734
2019-11-05 16:00:00,294.26095588899574,283.4804077047925,280.01047318437605,281.84887478085807,280.5344597565597,280.22947652233506,302.03294641480875,308.32525066659633,305.1004948936334,294.0669913030035,291.14609050091025,295.2755430083784,297.7756896242849,304.5400499823545,305.5094487701046,308.4357769753135,291.08255262093724,309.3620064126551,308.09680445944804,288.0123047280364,286.7375987402495,287.81699408098456,293.1928979093044,309.6769243446729,288.5196718645521,280.8959972710367,297.8481362933151,308.7445012620785,297.8600198995642,287.00608411192974,288.0566447763662,301.8082360747834,292.81029185412405,302.3490370062466,289.33984087883096,308.8571922578919
2019-11-05 20:00:00,290.8324064781326,283.0244068682757,303.7555945366287,281.70047870041805,287.17309346616526,284.1087494241279,285.92834513783345,302.2726096265407,286.6098642401297,280.3054810547292,298.8683510692959,306.7241087378883,295.4049089770822,299.2811919085105,281.25442235255616,294.7080364596398,295.48584455505926,280.219514524523,286.27592004391,300.1034249554995,294.768449886344,297.1685812521011,305.1128887657651,287.85517267107315,291.2954086163009,301.8029849016564,290.76826701876684,281.9768805933176,300.7919448303833,291.64350565871,305.8464950927718,306.1422170487521,301.3793393954169,282.5393167031165,296.2254137848855,280.6945885408191
2019-11-06 00:00:00,290.5501369144351,288.47153047254,287.85651708813845,280.6687488917786,292.1347141411207,290.6157361488844,300.6902497095827,283.5884490764692,293.6877137366669,283.30448642155955,305.25542890362067,290.7258291003595,305.6201030987069,282.90547306658243,301.455090237267,305.31007491844457,301.8194713429047,296.4792403541702,300.3265474981611,308.0834824856815,287.12887462053817,292.8709593092796,302.4181974919332,296.1320293681357,300.856799959435,296.3697791631393,304.4898890700007,291.42059462531694,307.76999016238415,282.1384386939196,309.6095619225643,302.07462700647216,288.4328449839886,304.04582344265685,284.1717223518321,295.1579231420868
2019-11-06 04:00:00,284.88256213530457,291.04663186424034,280.2762760050257,280.53732215919376,298.65492472497795,291.9017708549454,288.7529670166156,284.19644147020813,287.9776716968176,291.9635582135211,281.7641264170846,302.0557525880908,308.1216340734689,293.3683869959371,303.5058201984108,307.432510118315,300.3022031262329,290.173579841839,286.8919063370686,288.8276142100767,296.6829585354813,281.604131898038,292.46301094461325,286.2359529340744,282.2418544201936,288.0727720871712,297.03850698368154,301.15554515917813,280.66117449543736,290.9193080358979,291.0007875825297,299.89451669831647,295.7572724787924,285.0918464914344,294.5355156776328,300.8536938221571
2019-11-06 08:00:00,293.72957977232744,309.06743146784777,286.6642907819286,304.14779431724327,299.94230378315285,294.6340274882659,305.7003749660134,290.7791149145675,281.27256371708444,285.06949525941144,308.3854925958016,299.16862245644,286.63592767571265,299.44153355881963,282.02412145607866,289.3156926698191,300.2278184298702,297.1623355475004,282.69029658001887,290.3675752578938,284.5595417262846,301.6107363251586,309.6731411184729,305.60867629973416,287.554832368569,289.7019059533095,296.79440376305706,287.04488946246505,309.67067097206024,287.69207835662337,305.9593071143364,287.3435915177379,295.7590994838839,309.7153377852365,286.1266711450236,288.70143589887164
2019-11-06 12:00:00,297.8698294270877,296.0909137974626,281.69477477298017,302.1630339398577,298.3289136629007,290.5966844283274,306.2779545346272,280.81846830446113,291.01672130739405,289.697017916482,287.283442567903,286.6817735322376,281.7364948528526,285.9564190797578,281.4499290315691,280.6558196984129,288.4807969586513,308.0933882436787,285.8834556740088,282.1146717642281,302.6180684081796,286.0481465323396,303.9201759985079,291.2041043637181,292.7944383582328,285.4413356834969,287.43539297384393,304.2928100605652,302.9576855844209,284.7403528268728,300.6623462527049,294.990686564629,295.9383307181984,302.09759571213,294.04137674216975,291.7568648126715
2019-11-06 16:00:00,303.9499337627232,307.2727949630924,281.3586208577879,308.24693561192043,282.12441190693653,291.9606958722858,288.36639017224525,281.4694093174554,282.2794114153671,306.1344040012277,286.00712716512146,289.51845932956286,302.073644648508,292.0690719382882,294.53074814636113,301.76372673387704,290.1246751175831,308.96673922912606,286.96281122450614,302.2266413355609,297.6053873772601,298.28584264435943,292.2875589838859,308.69466441296345,290.603197480202,295.92552961946524,294.8720553790059,287.0927472627632,308.5023245746818,299.3923837623345,306.41317777253425,303.97551750330365,302.3637805918032,304.77325782786033,305.57602365428363,291.3972356632825
2019-11-06 20:00:00,288.66326798738646,283.854492889686,303.8338998221996,290.6748554831485,302.7353070103964,294.5433442121517,297.8990127854034,301.5614223730628,309.1082275801552,300.65350424724096,291.9377474283906,286.194574753045,295.2852085465905,294.4519252969397,301.27580205583683,288.9587025975304,286.16543171385,289.47383359678537,291.41488034678355,304.5979201818756,292.00017939238427,298.8898306047723,304.3817877282382,301.6371976828526,308.5241400129432,280.4998249086123,307.22406935324625,281.13327221541795,287.7431456897773,301.9946419298438,304.629233764168,287.8452024746656,289.48673483247404,291.27696349088626,308.3671390730868,295.6957750244896
2019-11-07 00:00:00,303.2143205263419,287.15490655857565,280.390606655684,301.2666931811179,300.1026621673591,307.970268146722,304.3398259056701,289.8189945328889,284.2230966392581,299.078241872059,299.11497828398177,302.7478998895259,308.1628540260237,305.0258724778372,291.9029909652172,280.7014753351092,306.4077343841521,308.1286055093224,282.0763503204234,286.98259691858686,302.3919725846258,302.1631048329061,296.95004512941875,302.3221496070893,284.7771393056382,303.7256814783916,296.61003635040447,289.5342474687908,294.9123904431212,296.66803395213327,293.7976102084937,284.758865846503,291.1730044531797,283.6407559720149,286.0500905734732,294.6832640081326
2019-11-07 04:00:00,296.6131815171853,284.8845879986872,305.9440525314012,292.32609426805993,286.401393200008,295.806194807389,282.19359015665964,286.1084673700589,309.53335336136405,291.79706869792795,297.07547748874777,283.8475646541621,301.2795573598075,291.4171798394458,304.6904861186072,292.0115468681537,292.5656186255412,309.6053890129649,297.5709024547754,306.558840081127,305.1054558852404,294.5322525716584,281.77148228086253,281.9735840734489,281.72032369198126,300.68822503345314,283.37624472461624,292.24479263121594,296.6548486119308,292.3942625884147,304.15950631045627,294.996042993965,303.9357685787304,299.76453675131654,287.5142688207065,281.94215944790204
2019-11-07 08:00:00,287.7412398834512,291.2522984844952,286.06173693053404,296.8091651378663,294.88944813512603,292.90902684232526,297.05658019219567,291.0445983084302,293.8026412426648,303.1392430642388,287.56994376392805,297.3559393377877,289.3715131550568,290.4796711493367,304.86358172345206,294.4589806423073,294.0377484847328,294.3838819497598,303.96606221614087,294.65731172867265,309.2147755486784,304.76828806017016,301.5921356833846,297.48573174865925,292.98284709685765,291.45117024587995,295.63365077104487,287.5839961755811,299.301216601706,297.54644147482753,300.4057015399359,305.97873539610976,287.2444482056811,298.30340898258095,304.6639338941107,289.2338380417391
2019-11-07 12:00:00,303.61022056380034,307.52509014967313,308.57536006205487,293.1681715734974,287.6846299672181,281.43535576716863,309.29343351739067,309.4797524753491,284.97390040244466,309.95384178566894,308.7514284095284,285.1381421035827,295.93737969168654,301.77508016734527,284.8005837990321,291.82552041243287,308.73818870664155,283.9694952085171,302.93419284370265,287.92285613347264,307.13165150942143,291.8616303522282,291.9327721957359,281.32344480493725,284.03889785035466,286.9495450135761,285.616395356233,295.952222255067,297.1589165772966,283.90188369202014,304.2550075182684,303.55952045492745,299.3824302273585,298.43949468915304,296.0395218999711,292.0396490753317
2019-11-07 16:00:00,298.086634750261,288.8205163235365,302.7251653743668,292.4575848762755,300.5969207632871,284.49200027935603,290.8852007161757,307.0728736064191,287.9721733789352,289.9956444735884,297.9370965429975,285.9221405723736,306.95625877347265,290.21498479010336,282.1291899147349,288.279687618964,307.49474849116604,309.14234174559965,305.12188624896,297.7093101840639,308.8251759884696,291.33185516848886,301.7428049208153,282.26247960864544,295.32760539023343,294.9135311684942,307.41449031308184,294.04601725491426,298.3442704181584,297.4656584562944,298.1111440689588,284.03858243135545,308.5391869756299,302.7722116064571,283.9354872774208,286.2878313018816
2019-11-07 20:00:00,308.6465179066015,297.86725028859126,287.3554689182632,287.3628449799331,286.47762490478067,302.7141267042927,301.84815280134126,287.63888204650283,291.6108432113959,300.0344574800245,304.6496302312025,280.1554161899623,305.4489204253492,282.9645521319907,289.33292665999784,305.73357272091425,288.38227028111703,306.902614703896,309.3837426639148,297.268091841197,301.5558592813626,293.2830680284193,294.12557962501296,308.49056107929766,281.54535089681514,290.12407514469675,295.9117191184074,309.93510016779544,309.337553671806,295.350021331264,300.33536091885816,287.5614151072259,297.36605460305896,284.12310490003205,303.44426030490416,298.4934657488845
2019-11-08 00:00:00,288.65247695347034,307.46650765549015,288.7789933214732,297.4305973353475,280.6048262034265,308.75608829609723,303.88777308595286,282.29266421658707,300.352903683922,286.05718331688365,307.44725339807,293.2240642720776,294.0157869510334,303.5801636252138,285.83104930958905,295.2656355140036,306.6442963526038,299.7335976718854,309.8745698215442,289.99404658848243,284.2199666026126,306.25370070186995,288.5822705431198,281.9767441230405,307.67461657566287,303.4910353723732,302.01391699438074,307.2362680014625,283.58176417139043,284.3183263256069,280.58703128790273,307.8728905298914,303.9324921964783,287.65310192472083,298.30429786748624,299.7215699856047
2019-11-08 04:00:00,309.1939624638576,295.0795041222755,288.18313178483646,287.8395405364535,292.9510261708267,291.5060944943458,302.30319246857323,289.8461322415519,301.4092635151691,282.95507523270567,292.0065538197268,304.2806346927225,286.65395902311684,291.0824812421698,304.0248743528061,303.70201056681105,296.4472091117748,280.8360104799601,292.3140355479206,299.6599691425975,280.4493730652746,301.88273874914205,288.85506437473714,308.07536900048143,288.93415794559263,290.7630739881133,281.8170025845877,306.28268390089966,290.5473613559859,301.05994191187136,289.0712597006057,306.4174236276014,306.4931209564606,282.1730049262063,305.28025570451604,293.2487705239274
2019-11-08 08:00:00,296.66654378983986,295.8309996075399,286.5982868128264,284.2055421027302,281.29060435092674,308.85965440936394,308.4879178414789,280.2679832399218,286.5449893307528,309.1357821935344,286.9384413540088,282.64284786040326,283.1905477203855,309.60087800980665,295.98572984675434,290.1135945387734,299.62776094423174,290.7216741468786,295.06285168116125,303.8319851259397,293.52580722831897,298.70476582310204,285.29266773666774,287.6258408992066,289.7575744294499,301.68589208149706,292.16810237649287,282.4427442478627,300.6652524438803,301.71030902330455,301.3386509734391,305.8229671653557,302.12232690629247,299.5618134348988,294.2204058406717,289.1652534954021
